,Max Bid,Ad Delivery Status,Billing Event,Optimization Goal,Automatically Set Bid,Bid Type,Budget Pacing,Age Range,Gender,Duration,Frequency Cap,Duration Days,conversion
28,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.000182448458311
29,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.00138312586445
31,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.000298900047824
34,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.000417014178482
37,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.000530785562633
40,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.000490367775832
41,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.000334858801205
46,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.000581564408258
47,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.00197570114682,-1.0,0.993610223642,0.0002171635187
50,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.133643692517,-1.0,0.993610223642,8.73981895129e-05
51,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.0223642172524,0.980830670927,0.0625411604406,-1.0,0.993610223642,0.000111169121982
52,0.0447947947948,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.0175996366527,-1.0,0.993610223642,0.000286377629816
53,0.0442942942943,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.00903826501646,-1.0,0.993610223642,9.69777574586e-05
54,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.10169183604,-1.0,0.993610223642,0.000336050911713
55,0.0648148148148,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.0623594867719,-1.0,0.993610223642,0.000856856610539
57,0.136636636637,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.0997388441013,-1.0,0.993610223642,0.00010973271421
58,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.135982741001,-1.0,0.993610223642,0.000198289537209
59,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.0189621891677,-1.0,0.993610223642,0.000306138068269
88,0.174174174174,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,-1.0,-1.0,0.993610223642,0.000905387052965
89,0.174174174174,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,-1.0,-1.0,0.993610223642,1.23968735085e-05
90,0.0990990990991,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,-1.0,-1.0,0.993610223642,0.0171650055371
91,0.0990990990991,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,-1.0,-1.0,0.993610223642,0.00165243734508
92,0.0990990990991,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,-1.0,-1.0,0.993610223642,6.48760866745e-06
130,0.149149149149,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,1.0,-1.0,0.993610223642,0.00213447171825
131,0.149149149149,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,1.0,-1.0,0.993610223642,0.00120963989951
132,0.149149149149,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,1.0,-1.0,0.993610223642,0.0116699083079
134,0.149149149149,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,1.0,-1.0,0.993610223642,0.00109425573332
135,0.149149149149,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,1.0,-1.0,0.993610223642,0.000752738881231
136,0.199199199199,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.423208811173,-1.0,0.993610223642,0.00137237754669
138,0.199199199199,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.423208811173,-1.0,0.993610223642,0.00377403170187
143,0.0990990990991,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,-1.0,-1.0,0.993610223642,0.00134438718351
172,0.0740740740741,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.0702875399361,0.980830670927,0.203429090496,-1.0,0.993610223642,0.000292412749196
174,0.0740740740741,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.0702875399361,0.980830670927,0.203383672079,-1.0,0.993610223642,0.000367579489065
176,0.0740740740741,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.0702875399361,0.980830670927,0.203429090496,-1.0,0.993610223642,0.000214408233276
178,0.249249249249,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.0702875399361,0.980830670927,0.203383672079,-1.0,0.993610223642,0.000160913991472
179,0.0740740740741,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.0127795527157,0.980830670927,0.135301464744,-1.0,0.993610223642,4.17410178547e-05
182,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.341183149767,-1.0,0.993610223642,0.000149893371306
183,0.249249249249,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.00319488817891,0.980830670927,0.00233904848416,-1.0,0.993610223642,9.10415149308e-05
186,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.303008970137,-1.0,0.993610223642,6.60066006601e-05
187,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.341160440559,-1.0,0.993610223642,0.00012356962829
191,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.341183149767,-1.0,0.993610223642,0.000205942033375
194,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.105075508119,-1.0,0.993610223642,5.85868843495e-05
195,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.302918133303,-1.0,0.993610223642,8.28397465104e-05
196,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.34113773135,-1.0,0.993610223642,0.000165024145638
197,0.249249249249,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.00319488817891,0.980830670927,0.00240717610991,-1.0,0.993610223642,0.00033836653555
199,0.124124124124,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,-1.0,-1.0,0.993610223642,0.000594726756096
201,0.124124124124,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,-1.0,-1.0,0.993610223642,0.000491141398164
205,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.384807539457,-1.0,0.993610223642,0.000904507710558
206,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.384852957874,-1.0,0.993610223642,0.000808543257064
207,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.364217252396,0.801916932907,0.980830670927,0.63415464971,-1.0,0.993610223642,0.00072387103959
211,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.0339502668332,-1.0,0.993610223642,0.000127980888187
213,0.374374374374,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.207925513796,-1.0,0.993610223642,0.000411974732216
