5,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00651673998743,0.9999,0.993348603647,0.000391287335333
6,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00651673998743,0.9999,0.993348603647,0.000331317816616
7,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00910558190025,0.9999,0.993348603647,3.64219114219e-05
9,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00910558190025,0.9999,0.993348603647,4.28540818513e-05
10,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00910558190025,0.9999,0.993348603647,0.000331128160689
12,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00717019939439,0.9999,0.993348603647,0.00207171314741
13,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.0402109638348,0.9999,0.993348603647,0.000527238567083
14,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00838070616466,0.9999,0.993348603647,0.000535618639529
15,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00844855167686,0.9999,0.993348603647,0.00131733021077
16,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.0091341484317,0.9999,0.993348603647,0.000469018708635
18,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00867351311204,0.9999,0.993348603647,0.000351864883885
20,5.09356038832e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00842355596184,0.9999,0.993348603647,0.00237981913375
23,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00842712677827,0.9999,0.993348603647,0.00365714285714
24,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00593826772553,0.9999,0.993348603647,0.00414579374676
25,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00775581328915,0.9999,0.993348603647,0.000600600600601
28,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00832357310175,0.9999,0.993348603647,0.00339346311841
30,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00847711820831,0.9999,0.993348603647,0.000497017892644
31,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00607752956636,0.9999,0.993348603647,0.000753012048193
32,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00623107467291,0.9999,0.993348603647,0.00156592546195
34,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00329229274981,0.9999,0.993348603647,0.000990589400693
35,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00692381306062,0.9999,0.993348603647,0.00216791486007
36,1.97505402812e-05,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.00571687710678,0.9999,0.993348603647,0.0013764624914
38,0.000934512405938,0.0183243767069,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.9999,0.9999,0.993348603647,0.000266300327592
40,0.00290956643406,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.257906792353,0.589859924236,0.00221033537108,0.9999,0.993348603647,0.000266773376017
41,0.00290956643406,0.0183243767069,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.9999,0.9999,0.993348603647,0.0
42,0.00290956643406,0.981675623293,0.999779755088,0.999911902035,0.880407012598,0.999867853053,0.742093207647,0.589859924236,0.9999,0.9999,0.993348603647,0.0
